87,75,48
16,29,41
85,44,50
97,50,96
37,18,32
92,73,71
80,48,33
74,68,76
34,90,75
14,48,50
92,51,79
99,15,74
41,60,34
22,23,15
20,56,11
83,86,40
68,58,56
56,60,65
18,38,26
59,65,52
59,19,33
20,18,20
45,27,96
84,13,26
86,99,17
30,90,74
93,50,49
56,36,17
76,36,73
32,52,63
87,73,31
42,22,58
27,27,90
63,44,26
80,97,50
27,27,90
68,10,36
60,45,41
47,15,41
15,29,69
63,19,89
62,20,70
57,65,22
41,60,34
63,44,26
18,35,97
90,18,67
62,20,70
79,42,24
46,24,71
97,90,47
27,78,79
63,37,60
40,62,38
63,44,26
64,42,44
64,47,89
45,38,21
92,73,71
93,13,81
84,46,52
93,74,47
92,51,79
73,51,85
38,30,68
34,90,75
73,51,85
41,60,34
33,61,39
87,73,31
99,92,57
55,30,10
37,18,32
41,12,63
85,44,50
92,73,71
70,52,19
85,44,50
30,90,74
63,19,89
18,38,26
97,50,96
74,60,75
41,60,34
56,60,65
70,52,19
56,60,65
63,44,26
74,36,35
24,37,11
16,43,80
88,62,24
49,84,24
83,86,40
53,46,28
44,12,93
33,98,29
56,60,65
60,45,41
33,98,29
30,90,74
28,52,31
83,86,40
20,56,11
46,83,66
87,75,48
47,15,41
81,63,25
25,41,31
73,51,85
20,18,20
84,13,26
30,90,74
93,13,81
20,56,11
18,35,97
64,84,58
90,32,50
92,91,28
74,68,76
41,60,34
22,13,96
40,92,60
28,62,59
92,73,71
15,70,46
24,26,72
34,86,69
58,40,32
37,18,32
63,58,50
33,98,29
63,58,50
87,75,48
40,62,38
70,70,51
22,13,96
18,35,97
18,35,97
99,15,74
18,35,97
25,27,45
74,24,44
31,84,23
58,29,87
59,89,54
31,55,51
84,37,83
16,26,36
45,22,20
74,36,35
85,44,50
92,51,79
96,63,86
18,38,26
13,28,30
79,68,37
62,91,22
28,24,84
80,48,33
93,97,50
63,37,60
42,99,42
49,84,24
74,36,35
96,63,86
85,27,46
15,29,69
86,67,80
22,90,44
90,32,50
46,48,28
74,36,35
88,62,24
57,65,22
46,48,28
93,50,49
90,18,67
73,51,85
85,95,99
76,36,73
18,70,38
20,56,11
86,67,80
92,26,88
45,22,20
92,51,79
90,63,59
74,64,74
56,60,65
17,74,14
57,72,42
78,27,39
28,52,31
60,45,41
28,52,31
79,77,55
46,48,28
92,78,55
40,29,80
57,64,63
74,36,35
89,79,25
18,51,99
58,29,87
32,52,63
99,43,31
20,56,11
47,76,42
73,51,85
95,49,88
48,17,26
63,44,26
41,60,34
98,33,26
22,13,96
93,74,47
92,78,50
24,26,72
75,12,47
63,98,91
41,60,34
75,57,37
48,24,43
73,19,58
97,90,47
47,15,41
92,51,79
60,87,58
73,44,44
74,60,75
35,56,49
49,37,55
74,60,75
18,38,26
99,15,74
32,52,63
20,93,87
75,57,37
72,25,74
92,78,55
13,59,84
87,75,48
31,84,23
60,45,41
89,24,79
33,26,72
14,48,50
27,98,11
24,26,72
33,98,29
63,44,26
22,13,96
41,60,34
13,59,84
92,84,30
74,60,75
16,26,36
67,90,81
64,84,58
32,52,63
73,19,58
29,83,23
20,50,63
18,35,97
46,48,28
59,89,54
22,13,96
46,48,28
31,55,51
26,54,97
74,60,75
25,27,45
18,38,26
76,51,97
25,14,84
14,48,50
56,60,65
41,60,34
83,78,62
18,38,26
30,90,74
22,13,96
63,85,29
70,70,51
45,38,21
34,86,69
28,24,84
48,24,28
68,58,56
60,87,58
55,30,10
22,90,44
63,44,26
85,27,46
78,27,39
38,47,94
73,51,85
87,58,46
81,86,89
41,60,34
33,61,39
40,29,80
54,19,44
22,90,44
56,60,65
87,75,48
18,35,97
88,59,26
46,48,28
84,46,52
49,98,26
51,36,39
92,78,50
89,79,25
29,83,23
76,51,97
32,55,53
33,61,39
25,63,77
38,13,62
74,36,35
93,82,97
33,23,30
22,39,56
75,12,47
48,24,43
22,13,96
78,39,22
64,84,58
